artifact,kind,source,campaign_id,commit,baseline_tag,protocol_version,image_manifest,image_config,sha256
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p2.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p3.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,b456a5a54524c342800b9cd2d133a8aa16e21e4d28c46213d969e35be9e05530
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p3.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p4.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,7698076bd7186eec4fdf0b10fa013da3f17713388820ffad579d757fe24b6c35
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p4.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p5.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,1ad278ad2b1272f849c74622ab0d351849f54a3b00dde1e7a8785774eca23a14
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p5.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p6.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,3ac4fde0ac621de87abc774daf4e8642f51d65b14d21bdd5a75e9b75fa19db38
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p6.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p7.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,3cebb7342df5d4818404f31867f3e75476a392e50c88adb46ed64d85802555a4
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/groth16/d5/p7.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p0.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,acd0a0184ef41e3529c7d925ecc166f2456fcb94b347f25373c27e8bbd36207f
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p0.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p1.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,007504459db581d7d063f49d7471a5449df56953af5e13b7d71c88a7d67f4d65
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p1.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p2.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f22f0cc94f64471f571d92e2868b8190d192cc8fdff44172a3367fa2c192f435
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p2.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p3.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,059c842a7ecac318607cf8e60411e0e1231136e1162badc03d024ae6864a2996
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p3.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p4.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,953ae63a5f25db380a69845c03b18eb61e63e7ffeda55208ec6252408056b4bf
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p4.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p5.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,df2848bf5505e8cb5b3f763daef855bc6ba2a9074f94484b250a65b5e258fcb6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p5.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p6.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d3672585ec90215939fe7ed3810c72c4b1622ef9fd77b45eb5f9e8a1b407759d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p6.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p7.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,a6ebdb16c21506295223450f4e54285b86cc60003086551d9a968c83a3821c8a
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d10/p7.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,17fe2afc218f62d38b427b4f9d23995e18d037fc22e02210b8752d14888034e6
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p0.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,c22e26a8d7e475597fababfd64df7ee2bfe8061254b5a3a311b4e978e7128187
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p0.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p1.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,c2ce875b7ad9169dc0e878c67e76fd015baec53e0d126ae94b18913e619be07b
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p1.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p2.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,4b092c8fd66afe3e6732b341ec9004c9a33ed3ea7a12ffd1a72cdc1fab5930b5
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p2.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p3.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,708d7c8cd96e4dbb2cf3ef5529185e701496087a3f827a859e41fd2b753e7cef
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p3.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p4.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,2deacc40c0a71ab6e5dd496219e61a7aba67e8e5ff025cf4a0d34bc24ad46c2e
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p4.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p5.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,5aa7063c00de698304580e5b48af1e08a7e2a852d461b391325e64430139fedd
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p5.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p6.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,cce4e9efe417a3f3f7ac4e2511c34ebdceda91d27ccf06d8f4224b939a445ac7
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p6.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p7.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d4ec481253db9f04cfcc769dd2869b6458373ee9a48a1bcf6e6be51890e1f7da
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d11/p7.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d460b2e82bbce8657d6d50641cd5a0f4ebf148627e500da760f73642b455048d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p0.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,68dc7a06a5dee781d1a90657a96baa07d39a58700048b9dbc0fae249a76a97f2
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p0.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p1.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,922d57dbd7b9efed9a3f98bf257a0ba91a5135211501407c610bc3924073a852
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p1.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p2.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,a1e8d783807e7df1f2b5db1840714dfec706c53b97a232df153ee2c6adcc2bd5
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p2.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p3.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,6cd711d639021621f9e52313b80e9d35b4a5357e1a1ec400ec12958df118d652
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p3.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p4.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,d69be49b78cebea98a98bcfe865217f2c19ea4b1906ffea23fbad3c54e23e568
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p4.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p5.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,8209ad26f26459a446eb2d363c7266eb5ea5d46dbcce585de4090875f7f7e2ec
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p5.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p6.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,80fc489a73ab52155ce8ad674e9e0956b70829a08de3b67840e09747508a475d
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p6.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p7.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,1d957e9b391e3fbd51f2e3b61afd70a20bbaa0da78a6980a636a19f0adde1261
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d15/p7.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,180bce96ef7dc6116186e0c4ef7288b0796215bc4765a5db99ae94967c604139
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p0.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,9e63bed3c62c431475178aea053940da3c8f27bffd365caea3c10ebf2a7a39b1
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p0.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p1.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,4ecb32f53244f69f33a94013db9840b0863b3bae59018f82aad556a22c467b27
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p1.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p2.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,c90d38f8bd09480bc8f49ee4f1543a3dc19049b10b53f43b7f552e6e422d11d9
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p2.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p3.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,97c353d14ca4f434a4b415cd5e9a6b0a8e67dda2fea850ba0a5570a8468be4d3
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p3.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p4.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,18044fe7f015f2c3c3e3ec9f0325769b4b457eae601111955647e7b8733dc62e
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p4.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p5.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,cc671da68e1e6a94b498e624a556387e1c2eb80b1e693e3885538f65e752cb50
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p5.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p6.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,aee22d0aa30835c09fe728f61b0f01ed2a1855665290699947d58173e61a99db
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p6.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p7.proof.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,7f60f04121eae2cc9eec86a88b9d42e5d13a388058d743f4cb7dbce1075473b3
csi/campaigns/chain/CSI-CHAIN-LOCAL-01/inputs/proofset/plonk/d5/p7.public.json,frozen input,chainbench/scripts/gen_proofset.js (proof set PS-01),full-71a5854-20260925T115726Z,71a58545a6bc6873499928154827d7075bdb3440,chain-l1-baseline-20260925,v1,-,-,f5538363769f4c909cbc124cc35db980fcd98991f60292f281b0d0bb04a49e74
